date,price,bedrooms,bathrooms,home sqft,lot sqft,floors,condition,year built,street,city,country
2014-05-07 00:00:00,519950.0,3.0,2.25,1170,1249,3.0,3,2014,1749 NW 60th St,Seattle,USA
2014-05-07 00:00:00,255000.0,5.0,2.25,2060,8632,1.0,3,1962,105 SW 129th St,Burien,USA
2014-05-07 00:00:00,495000.0,3.0,1.0,990,6000,1.0,3,1943,5628 NE 59th St,Seattle,USA
2014-05-07 00:00:00,510000.0,4.0,2.5,2430,5203,2.0,3,2003,1028 NE 153rd Ct,Shoreline,USA
2014-05-07 00:00:00,1150000.0,4.0,4.0,4460,103382,2.0,3,2001,25823 NE 30th Ct,Redmond,USA
2014-05-07 00:00:00,253000.0,3.0,1.75,1250,10122,1.0,3,1994,25502 Kanasket Dr,Black Diamond,USA
2014-05-07 00:00:00,503000.0,3.0,2.75,1540,6760,1.0,5,1980,9626 NE 129th Pl,Kirkland,USA
2014-05-07 00:00:00,275000.0,3.0,2.5,1600,7000,2.0,4,1993,21326 SE 277th Pl,Maple Valley,USA
2014-05-07 00:00:00,249000.0,3.0,1.0,1110,8423,1.0,3,1952,14613 6th Ave SW,Burien,USA
2014-05-07 00:00:00,310000.0,3.0,1.75,1840,10723,1.0,4,1974,19313 140th Pl SE,Renton,USA
2014-05-07 00:00:00,750000.0,3.0,2.75,2520,5401,1.0,4,1946,2806 13th Ave W,Seattle,USA
2014-05-07 00:00:00,630000.0,3.0,2.5,2680,327135,2.0,3,1995,25339 SE 248th St,Ravensdale,USA
2014-05-07 00:00:00,599999.0,9.0,4.5,3830,6988,2.5,3,1938,8809 Densmore Ave N,Seattle,USA
2014-05-07 00:00:00,758000.0,4.0,2.75,2410,9549,1.0,4,1956,10627 NE 45th St,Kirkland,USA
2014-05-07 00:00:00,248500.0,4.0,1.75,1720,10018,1.0,5,1960,16635 SE 268th St,Covington,USA
2014-05-07 00:00:00,310000.0,3.0,1.75,2070,37904,1.0,4,1973,19654 116th Ave SE,Kent,USA
2014-05-07 00:00:00,460000.0,3.0,2.0,1760,9055,2.0,4,1985,5003 159th Ct NE,Redmond,USA
2014-05-07 00:00:00,675000.0,3.0,1.75,1680,10500,1.0,4,1959,4 128th Ave SE,Bellevue,USA
2014-05-07 00:00:00,526000.0,2.0,2.0,1550,2400,1.5,4,1900,3845 Whitman Ave N,Seattle,USA
2014-05-07 00:00:00,560000.0,3.0,3.0,4120,60392,2.0,3,1994,32223 NE 88th St,Carnation,USA
2014-05-07 00:00:00,415000.0,4.0,3.0,1830,9548,2.0,3,1991,15204 88th Ave NE,Bothell,USA
2014-05-07 00:00:00,246000.0,3.0,1.0,1400,7410,1.0,3,1944,624 SW 137th St,Burien,USA
2014-05-07 00:00:00,314500.0,3.0,1.75,1870,12381,1.0,4,1957,29645 10th Pl S,Federal Way,USA
2014-05-07 00:00:00,3200000.0,7.0,4.5,6210,8856,2.5,5,1910,1230 Warren Ave N,Seattle,USA
2014-05-07 00:00:00,420000.0,2.0,1.5,1040,3500,1.5,4,1904,1713 22nd Ave S,Seattle,USA
2014-05-07 00:00:00,535000.0,3.0,1.75,2720,149410,1.5,3,1988,33331 NE Lake Joy Rd,Carnation,USA
2014-05-07 00:00:00,350000.0,3.0,1.0,1010,9360,1.0,3,1981,9703 130th Ave NE,Kirkland,USA
2014-05-07 00:00:00,515000.0,3.0,1.75,1580,9147,1.0,4,1967,234 W Lake Sammamish Pkwy SE,Bellevue,USA
2014-05-07 00:00:00,749950.0,4.0,2.75,2600,6050,2.0,5,1949,4140 53rd Ave SW,Seattle,USA
2014-05-07 00:00:00,230000.0,3.0,2.5,1920,9180,2.0,3,1988,206 Oakesdale Ave SW,Renton,USA
2014-05-07 00:00:00,568000.0,3.0,2.0,2350,5080,1.5,3,1929,5531 Seward Park Ave S,Seattle,USA
2014-05-07 00:00:00,250000.0,1.0,1.0,1100,4373,1.0,2,1947,232 SW 154th St,Burien,USA
2014-05-07 00:00:00,581000.0,4.0,2.0,2510,13695,1.0,4,1961,11105 126th Ave NE,Kirkland,USA
2014-05-07 00:00:00,651000.0,3.0,2.5,3240,108366,2.0,4,1991,18611 SE 307th Ln,Kent,USA
2014-05-07 00:00:00,600000.0,3.0,2.5,2460,108900,1.0,4,1977,25525 SE 133rd St,Issaquah,USA
2014-05-07 00:00:00,500000.0,2.0,1.0,1010,3885,1.5,4,1906,331 22nd Ave E,Seattle,USA
2014-05-07 00:00:00,475000.0,2.0,1.0,820,2723,1.0,3,1921,4602 Woodlawn Ave N,Seattle,USA
2014-05-07 00:00:00,352000.0,5.0,2.5,2420,8560,1.0,3,1978,3723 S Chicago St,Seattle,USA
2014-05-07 00:00:00,420000.0,3.0,2.25,1770,8165,2.0,3,1977,12921 79th Pl NE,Kirkland,USA
2014-05-07 00:00:00,428000.0,2.0,2.0,1350,3900,1.0,3,2003,232nd Way,Redmond,USA
2014-05-07 00:00:00,599000.0,3.0,1.75,1960,4788,1.0,4,1920,6253-6299 15th Ave NE,Seattle,USA
2014-05-07 00:00:00,492000.0,4.0,2.5,3305,16164,1.5,5,1922,1718 N 175th St,Shoreline,USA
2014-05-07 00:00:00,630000.0,2.0,2.25,2550,5663,1.0,3,2011,1225 N 41st Pl,Renton,USA
2014-05-07 00:00:00,900000.0,5.0,3.75,4130,226076,2.0,3,1985,12809-12907 206th Ave NE,Woodinville,USA
2014-05-07 00:00:00,1110000.0,4.0,1.5,2310,13300,1.0,3,1950,9724 NE 14th St,Clyde Hill,USA
2014-05-07 00:00:00,575000.0,4.0,2.0,1650,5000,1.0,3,1955,6708 14th Ave NW,Seattle,USA
2014-05-07 00:00:00,705000.0,4.0,2.5,2650,4316,1.5,3,1905,1902 45th Ave SW,Seattle,USA
2014-05-07 00:00:00,940000.0,4.0,2.25,1890,5940,1.0,3,1963,1234 22nd Ave E,Seattle,USA
2014-05-07 00:00:00,313000.0,3.0,1.75,2190,8000,1.0,4,1967,32631 39th Ave SW,Federal Way,USA
2014-05-07 00:00:00,618080.0,3.0,2.5,2030,6500,2.0,3,1988,4421-4564 186th Ave SE,Issaquah,USA
2014-05-07 00:00:00,640000.0,3.0,3.0,2270,5175,2.0,3,2002,1200 N 27th Pl,Renton,USA
2014-05-07 00:00:00,485000.0,3.0,2.0,1610,4160,1.0,4,1917,4313 SW Willow St,Seattle,USA
2014-05-07 00:00:00,300000.0,2.0,1.0,760,3001,1.0,3,1913,1761 17th Ave S,Seattle,USA
2014-05-07 00:00:00,379500.0,2.0,1.0,1640,17335,1.0,3,1978,3301-3389 289th Ave NE,Redmond,USA
2014-05-07 00:00:00,339950.0,3.0,2.25,1630,12295,2.0,4,1985,19501 135th Ave SE,Renton,USA
2014-05-07 00:00:00,1500000.0,6.0,2.5,3560,6480,2.5,4,1914,903 22nd Ave E,Seattle,USA
2014-05-07 00:00:00,1340000.0,3.0,3.0,2960,5500,2.0,3,1937,3529 W Howe St,Seattle,USA
2014-05-07 00:00:00,500000.0,3.0,2.5,1940,37565,1.0,4,1987,20821 SE 135th St,Issaquah,USA
2014-05-07 00:00:00,239900.0,3.0,2.0,1410,7566,1.0,3,1985,11907 SE 261st Pl,Kent,USA
2014-05-07 00:00:00,314950.0,3.0,1.0,1040,16986,1.0,4,1968,18227 SE 135th St,Renton,USA
2014-05-07 00:00:00,361280.0,2.0,1.0,820,6400,1.0,4,1944,5902 37th Ave SW,Seattle,USA
2014-05-07 00:00:00,100000.0,2.0,1.0,910,22000,1.0,3,1956,138 Seattle Blvd S,Algona,USA
2014-05-07 00:00:00,540000.0,7.0,5.75,3700,7647,2.0,3,1948,15007-15299 37th Ave NE,Lake Forest Park,USA
2014-05-07 00:00:00,480500.0,4.0,2.5,2180,11200,1.0,4,1968,18911 NE 165th Pl,Woodinville,USA
2014-05-07 00:00:00,280000.0,3.0,2.5,1600,4271,2.0,3,2000,5146 S 303rd Pl,Auburn,USA
2014-05-07 00:00:00,440000.0,3.0,1.75,1500,6180,1.0,4,1947,3827 39th Ave S,Seattle,USA
2014-05-07 00:00:00,530000.0,3.0,1.0,1340,4284,1.0,3,1910,4703-4707 4th Ave NE,Seattle,USA
2014-05-07 00:00:00,560000.0,3.0,2.0,1860,13374,1.0,3,1985,1010 NW Inneswood Dr,Issaquah,USA
2014-05-07 00:00:00,775000.0,3.0,2.0,2540,7200,1.5,4,1905,517 32nd Ave S,Seattle,USA
2014-05-07 00:00:00,160000.0,2.0,1.0,1040,13100,1.0,5,1912,733 1st Ave N,Kent,USA
2014-05-07 00:00:00,209950.0,3.0,1.5,1380,11130,1.0,3,1960,32016 8th Ave S,Federal Way,USA
2014-05-07 00:00:00,226500.0,3.0,1.75,1640,10762,1.0,3,1988,27000-27080 201st Ave SE,Covington,USA
2014-05-07 00:00:00,380000.0,5.0,1.75,3000,6000,1.0,5,1958,8514 S 124th St,Seattle,USA
2014-05-07 00:00:00,409500.0,4.0,2.75,2140,13000,1.0,3,1968,19302 65th Pl NE,Kenmore,USA
2014-05-07 00:00:00,690000.0,3.0,2.0,1760,6428,1.0,4,1942,2145 Condon Way W,Seattle,USA
2014-05-07 00:00:00,405000.0,3.0,2.25,1660,8307,1.0,4,1961,605 N 178th St,Shoreline,USA
2014-05-07 00:00:00,375000.0,3.0,2.5,1830,13042,2.0,3,1990,25408 Lake Wilderness Country Club Dr SE,Maple Valley,USA
2014-05-07 00:00:00,794154.0,4.0,2.0,2210,8556,1.0,4,1954,3235 30th Ave W,Seattle,USA
2014-05-07 00:00:00,185000.0,4.0,1.0,1490,6600,1.0,3,1969,13248 Occidental Ave S,Burien,USA
2014-05-07 00:00:00,245000.0,3.0,1.5,1260,1270,2.0,3,2005,11304 Corliss Ave N,Seattle,USA
2014-05-07 00:00:00,1532500.0,5.0,4.5,4270,8076,2.0,3,2007,11017 101st Pl NE,Kirkland,USA
2014-05-07 00:00:00,1040000.0,4.0,3.5,3900,8391,2.0,3,2006,10908 101st Pl NE,Kirkland,USA
2014-05-07 00:00:00,425000.0,2.0,2.5,1150,1027,3.0,3,2008,3631 Greenwood Ave N,Seattle,USA
2014-05-07 00:00:00,495000.0,4.0,2.75,2656,21195,2.0,3,2014,31898 50th Pl S,Auburn,USA
2014-05-07 00:00:00,365000.0,5.0,2.75,2410,5003,1.0,3,2008,7956 46th Ave S,Seattle,USA
2014-05-07 00:00:00,417250.0,3.0,2.25,1606,1452,3.0,3,2009,12303 Sand Point Way NE,Seattle,USA
2014-05-07 00:00:00,339950.0,2.0,1.0,820,681,3.0,3,2006,513 N 46th St,Seattle,USA
2014-05-08 00:00:00,615000.0,2.0,1.0,1540,6872,1.0,4,1946,2814 13th Ave W,Seattle,USA
2014-05-08 00:00:00,403000.0,3.0,2.75,2090,8354,2.0,3,2012,27930 NE 147th Pl,Duvall,USA
2014-05-08 00:00:00,980000.0,5.0,2.5,3160,11470,1.0,4,1971,7401 92nd Pl SE,Mercer Island,USA
2014-05-08 00:00:00,258000.0,4.0,1.75,1730,8320,1.0,3,1977,30633 21st Ave SW,Federal Way,USA
2014-05-08 00:00:00,533000.0,3.0,1.0,1670,4080,1.0,3,1967,544 NE 84th St,Seattle,USA
2014-05-08 00:00:00,537500.0,4.0,2.5,2550,4630,2.0,3,2005,1825 251st Pl SE,Sammamish,USA
2014-05-08 00:00:00,830000.0,5.0,3.0,3040,9601,1.0,5,1968,5200-5298 90th Ave SE,Mercer Island,USA
2014-05-08 00:00:00,712000.0,3.0,1.0,1250,4620,1.5,4,1900,3612 Interlake Ave N,Seattle,USA
2014-05-08 00:00:00,262000.0,4.0,2.5,2020,6236,2.0,3,2002,434 Pullman Ave,Algona,USA
2014-05-08 00:00:00,753888.0,4.0,2.5,2660,5500,2.0,3,2003,1669 28th Ave NE,Issaquah,USA
2014-05-08 00:00:00,134000.0,2.0,1.5,980,5000,2.0,3,1922,235 Thelma St,Skykomish,USA
2014-05-08 00:00:00,402000.0,3.0,2.5,1960,8000,1.0,4,1977,12207 NE 139th Pl,Kirkland,USA
2014-05-08 00:00:00,205000.0,2.0,1.0,720,5040,1.0,3,1955,8448 Delridge Way SW,Seattle,USA
2014-05-08 00:00:00,553650.0,2.0,2.5,1360,1349,2.0,3,1997,624 Lake Washington Blvd E,Seattle,USA
2014-05-08 00:00:00,559950.0,2.0,2.0,1870,4950,1.0,3,2006,23733 NE Salal Pl,Redmond,USA
2014-05-08 00:00:00,260000.0,4.0,1.5,2130,8800,1.0,3,1962,24345 35th Pl S,Kent,USA
2014-05-08 00:00:00,270000.0,4.0,2.5,1810,6509,2.0,3,1994,14816 SE 278th St,Kent,USA
2014-05-08 00:00:00,295000.0,2.0,1.75,2200,89298,1.0,3,1973,27469-27501 SE 154th Pl,Issaquah,USA
2014-05-08 00:00:00,719000.0,3.0,2.5,1690,4500,1.5,4,1928,4022 SW Walker St,Seattle,USA
2014-05-08 00:00:00,266000.0,3.0,2.5,1940,8547,1.0,3,1989,28123 123rd Pl SE,Kent,USA
2014-05-08 00:00:00,325900.0,4.0,2.5,2320,6270,2.0,3,2004,15020 SE 281st St,Kent,USA
2014-05-08 00:00:00,647500.0,4.0,1.75,2060,26036,1.0,4,1947,17622 12th Ave SW,Normandy Park,USA
2014-05-08 00:00:00,1039000.0,4.0,1.0,3410,5000,2.0,5,1910,2509 33rd Ave S,Seattle,USA
2014-05-08 00:00:00,569000.0,4.0,2.25,2250,41688,2.0,3,1980,7304 217th Pl NE,Redmond,USA
2014-05-08 00:00:00,246000.0,3.0,1.75,1390,7399,1.0,4,1975,11921 SE 205th St,Kent,USA
2014-05-08 00:00:00,515000.0,2.0,1.0,1060,4960,1.0,3,1926,8230 Corliss Ave N,Seattle,USA
2014-05-08 00:00:00,207000.0,3.0,1.0,1490,8995,1.0,4,1954,12612 23rd Ave S,Seattle,USA
2014-05-08 00:00:00,780000.0,4.0,1.75,2480,9195,1.0,3,1950,3002 109th Ave SE,Bellevue,USA
2014-05-08 00:00:00,489990.0,5.0,2.25,2440,20828,1.5,4,1975,13711 SE 251 Pl,Kent,USA
2014-05-08 00:00:00,335000.0,3.0,1.5,2240,87625,1.5,2,1980,18748 SE 330th St,Auburn,USA
2014-05-08 00:00:00,295000.0,3.0,2.5,1920,7229,2.0,3,1993,1914 S 375th St,Federal Way,USA
2014-05-08 00:00:00,385000.0,3.0,1.75,1890,9920,1.0,3,1944,14317 22nd Ave NE,Seattle,USA
2014-05-08 00:00:00,350000.0,4.0,1.75,2250,13515,1.0,4,1940,468 Scenic Way,Kent,USA
2014-05-08 00:00:00,235000.0,2.0,1.0,1270,3008,1.0,4,1923,4305 S Webster St,Seattle,USA
2014-05-08 00:00:00,358000.0,2.0,1.5,960,1808,2.0,3,1993,1816 26th Ave,Seattle,USA
2014-05-08 00:00:00,716500.0,4.0,2.5,3290,6465,2.0,3,2002,1031 272nd Pl SE,Sammamish,USA
2014-05-08 00:00:00,228000.0,4.0,1.75,2000,6120,1.0,3,1965,5933 S Eastwood Dr,Seattle,USA
2014-05-08 00:00:00,405000.0,2.0,1.0,1020,8155,1.0,4,1948,13221 3rd Ave NW,Seattle,USA
2014-05-08 00:00:00,538000.0,4.0,1.75,1840,9600,1.0,3,1967,5524 161st Pl NE,Redmond,USA
2014-05-08 00:00:00,530000.0,3.0,1.75,1980,6760,1.0,4,1973,3220 170th Ave NE,Bellevue,USA
2014-05-08 00:00:00,1750000.0,6.0,3.0,3510,5760,2.5,4,1906,806 15th Ave E,Seattle,USA
2014-05-08 00:00:00,636000.0,2.0,1.75,1230,3600,1.5,5,1925,2561 3rd Ave W,Seattle,USA
2014-05-08 00:00:00,535000.0,4.0,2.5,2280,65836,2.0,3,2004,13812 196th Ave NE,Woodinville,USA
2014-05-08 00:00:00,1500000.0,3.0,1.75,2430,12757,1.0,4,1952,9842 Vineyard Crest,Bellevue,USA
2014-05-08 00:00:00,868500.0,3.0,2.5,2920,3942,3.0,3,2008,1012 N 42nd Pl,Renton,USA
2014-05-08 00:00:00,530000.0,4.0,2.75,2280,2850,1.5,4,1930,8013 20th Ave NE,Seattle,USA
2014-05-08 00:00:00,450000.0,3.0,2.0,1510,43560,1.0,3,1954,13611 Bear Creek Rd NE,Woodinville,USA
2014-05-08 00:00:00,230000.0,3.0,1.75,950,6000,1.0,3,1939,1237 S Sullivan St,Seattle,USA
2014-05-08 00:00:00,229000.0,3.0,2.5,1190,3000,2.0,3,2002,12227 47th Ave S,Tukwila,USA
2014-05-08 00:00:00,437000.0,3.0,1.75,1310,9282,1.0,4,1976,17128 NE 92nd St,Redmond,USA
2014-05-08 00:00:00,1307000.0,5.0,3.25,2800,3200,1.5,5,1932,365 Halladay St,Seattle,USA
2014-05-08 00:00:00,595000.0,3.0,2.5,1750,3354,2.0,4,1991,10621 NE 107th Pl,Kirkland,USA
2014-05-08 00:00:00,660000.0,3.0,1.75,1320,5750,1.5,5,1918,2121 46th Ave SW,Seattle,USA
2014-05-08 00:00:00,347500.0,4.0,2.5,2460,7350,2.0,3,1989,32817 10th Pl SW,Federal Way,USA
2014-05-08 00:00:00,297950.0,3.0,2.0,1240,10800,1.0,3,1967,17109 139th Pl SE,Renton,USA
2014-05-08 00:00:00,245000.0,3.0,1.5,1260,7964,1.0,4,1955,168 S 192nd Pl,Des Moines,USA
2014-05-08 00:00:00,543200.0,6.0,2.25,2820,15600,1.5,5,1940,15451 22nd Ave SW,Burien,USA
2014-05-08 00:00:00,1250000.0,4.0,3.25,3820,24166,2.0,4,1990,8565 E Mercer Way,Mercer Island,USA
2014-05-08 00:00:00,413450.0,3.0,2.5,1540,1614,3.0,3,2008,9202A Interlake Ave N,Seattle,USA
2014-05-08 00:00:00,330000.0,2.0,2.0,1550,435600,1.5,2,1972,36521 SE 94th St,Snoqualmie,USA
2014-05-08 00:00:00,424500.0,3.0,1.75,1460,7700,1.0,3,1979,15917 NE 109th Way,Redmond,USA
2014-05-08 00:00:00,230000.0,3.0,1.0,1390,16000,1.0,4,1960,322 9th Ave N,Algona,USA
2014-05-08 00:00:00,930000.0,3.0,3.25,2640,4080,2.0,3,1912,4714 Thackeray Pl NE,Seattle,USA
2014-05-08 00:00:00,349000.0,3.0,1.75,1590,9620,1.0,3,1988,4924 SE 2nd Pl,Renton,USA
2014-05-08 00:00:00,835000.0,4.0,2.0,1910,6960,1.5,5,1941,744 N 83rd St,Seattle,USA
2014-05-08 00:00:00,988500.0,3.0,2.75,2015,16807,2.0,3,2007,2973-3563 SW 172nd St,Burien,USA
2014-05-08 00:00:00,500000.0,3.0,1.75,1410,1197,3.0,3,2012,4010 Linden Ave N,Seattle,USA
2014-05-08 00:00:00,499000.0,2.0,1.5,1110,957,2.0,3,2005,1417 4th Ave W,Seattle,USA
2014-05-08 00:00:00,321950.0,2.0,1.25,860,1277,2.0,3,2007,2113 15th Ave S,Seattle,USA
2014-05-08 00:00:00,494000.0,3.0,2.5,2310,4729,2.0,3,2011,7630 Todd Pl,Kenmore,USA
2014-05-08 00:00:00,441750.0,2.0,1.5,1020,1060,3.0,3,2008,743 N 71st St,Seattle,USA
2014-05-08 00:00:00,438000.0,2.0,1.0,980,1179,2.0,3,2010,2050 14th Ave W,Seattle,USA
2014-05-09 00:00:00,985000.0,4.0,2.25,4230,37769,2.0,3,1989,19505 NE 143rd St,Woodinville,USA
2014-05-09 00:00:00,352000.0,3.0,2.25,1640,11050,1.0,4,1972,14513-14521 164th Pl SE,Renton,USA
2014-05-09 00:00:00,839900.0,4.0,3.5,3810,13592,1.0,3,2013,2411 Meadow Ave N,Renton,USA
2014-05-09 00:00:00,765000.0,4.0,2.75,2790,10819,2.0,3,1996,19490 SE 57th Pl,Issaquah,USA
2014-05-09 00:00:00,460000.0,4.0,1.75,1750,5500,1.5,5,1926,7021 24th Ave NW,Seattle,USA
2014-05-09 00:00:00,224500.0,4.0,1.0,1430,8355,1.5,4,1983,31714 125th Pl SE,Auburn,USA
2014-05-09 00:00:00,254000.0,3.0,2.5,1850,4597,2.0,3,2003,15407 SE 252nd Pl,Covington,USA
2014-05-09 00:00:00,255000.0,2.0,1.0,960,28717,1.0,4,1984,29805-29821 129th Pl SW,Vashon,USA
2014-05-09 00:00:00,610000.0,3.0,3.0,2480,45302,1.0,4,1976,19707 NE 181st St,Woodinville,USA
2014-05-09 00:00:00,920000.0,4.0,3.0,3750,11025,2.0,3,1976,3005 211th Ave NE,Sammamish,USA
2014-05-09 00:00:00,402500.0,4.0,2.5,2600,11951,2.0,3,1988,33134 3rd Ct SW,Federal Way,USA
2014-05-09 00:00:00,280950.0,3.0,1.75,1390,8700,1.0,4,1912,629-899 Cedar Ave S,Renton,USA
2014-05-09 00:00:00,604000.0,4.0,2.5,2260,7753,2.0,3,1989,3809 260th Ave SE,Issaquah,USA
2014-05-09 00:00:00,565000.0,4.0,2.25,2470,7447,2.0,3,1984,4205 NE 169th Ct,Lake Forest Park,USA
2014-05-09 00:00:00,255000.0,2.0,1.0,810,7980,1.0,1,1928,12727 2nd Ave SW,Seattle,USA
2014-05-09 00:00:00,445000.0,4.0,2.0,1650,6000,1.0,5,1959,2211 20th Ave S,Seattle,USA
2014-05-09 00:00:00,2400000.0,3.0,2.25,3000,11665,1.5,3,2001,East Lake Sammamish Trail,Sammamish,USA
2014-05-09 00:00:00,195000.0,2.0,1.0,720,18000,1.0,3,1950,10614 57th Ave S,Seattle,USA
2014-05-09 00:00:00,275000.0,3.0,1.5,1390,48257,1.0,3,1922,4609-4699 Preston-Fall City Rd SE,Fall City,USA
2014-05-09 00:00:00,387000.0,3.0,2.25,1445,1606,2.0,3,2003,206-458 Lingering Pine Dr NW,Issaquah,USA
2014-05-09 00:00:00,490000.0,2.0,1.0,1840,3300,1.5,4,1910,6255 4th Ave NW,Seattle,USA
2014-05-09 00:00:00,505000.0,3.0,2.5,2100,5824,2.0,3,1999,7418 Dogwood Ln SE,Snoqualmie,USA
2014-05-09 00:00:00,303500.0,3.0,1.5,1060,10464,1.0,4,1973,14320 84th Ave NE,Kirkland,USA
2014-05-09 00:00:00,270000.0,3.0,1.5,1500,6337,1.0,5,1953,13532 15th Pl NE,Seattle,USA
2014-05-09 00:00:00,323000.0,4.0,2.75,1970,7213,1.0,3,1977,17814 161st Ave SE,Renton,USA
2014-05-09 00:00:00,382000.0,3.0,3.25,1410,1253,3.0,3,2005,9507 Ashworth Ave N,Seattle,USA
2014-05-09 00:00:00,1370000.0,4.0,2.75,3720,9450,1.0,5,1962,13615 Somerset Ln SE,Bellevue,USA
2014-05-09 00:00:00,280000.0,4.0,2.0,2190,14439,1.0,4,1977,3331 S 368th Pl,Auburn,USA
2014-05-09 00:00:00,260000.0,3.0,2.0,1920,8075,1.0,4,1969,32704 33rd Ave SW,Federal Way,USA
2014-05-09 00:00:00,201500.0,3.0,1.0,1160,8320,1.0,4,1959,24345 35th Pl S,Kent,USA
2014-05-09 00:00:00,1157200.0,4.0,4.25,5860,52889,2.0,4,1996,13905 184th Ave NE,Woodinville,USA
2014-05-09 00:00:00,536500.0,4.0,1.75,2000,4000,1.5,5,1926,4127 Fauntleroy Way SW,Seattle,USA
2014-05-09 00:00:00,248000.0,4.0,3.0,2163,5883,2.0,3,2006,429 Milwaukee Blvd S,Algona,USA
2014-05-09 00:00:00,532000.0,5.0,3.0,3480,57499,1.0,4,1976,23801 SE 162nd St,Issaquah,USA
2014-05-09 00:00:00,580000.0,4.0,2.5,2840,6268,2.0,3,1998,15217 80th Ave NE,Kenmore,USA
2014-05-09 00:00:00,463000.0,2.0,1.0,1150,4400,1.0,4,1905,401 31st Ave E,Seattle,USA
2014-05-09 00:00:00,742500.0,4.0,2.75,3100,3773,2.0,3,1919,1614 32nd Ave,Seattle,USA
2014-05-09 00:00:00,260000.0,3.0,2.5,1420,14850,1.0,4,1963,3319 S 262nd St,Kent,USA
2014-05-09 00:00:00,590000.0,4.0,2.25,2430,32496,1.0,3,1993,18616 215th Way NE,Woodinville,USA
2014-05-09 00:00:00,312000.0,4.0,2.25,1930,7452,1.0,3,1984,21423 114th Pl SE,Kent,USA
2014-05-09 00:00:00,566000.0,3.0,2.25,1660,10140,1.0,4,1980,9828 159th Pl NE,Redmond,USA
2014-05-09 00:00:00,511555.0,3.0,2.0,1400,7293,1.0,4,1963,2655 166th Ave SE,Bellevue,USA
2014-05-09 00:00:00,583000.0,4.0,2.5,2660,4000,2.0,3,2001,9921 227th Way NE,Redmond,USA
2014-05-09 00:00:00,290000.0,4.0,2.5,2000,13300,1.0,4,1968,3026 S Star Lake Rd,Auburn,USA
2014-05-09 00:00:00,311100.0,4.0,2.25,2130,8078,1.0,4,1977,3502 Morris Ave S,Renton,USA
2014-05-09 00:00:00,325000.0,3.0,2.25,1352,1694,3.0,3,2007,1211 NE 135th St,Seattle,USA
2014-05-09 00:00:00,491300.0,3.0,1.75,1750,11340,1.0,4,1987,400-498 211th Pl NE,Sammamish,USA
2014-05-09 00:00:00,315000.0,5.0,1.75,2320,8100,1.0,4,1956,439 SW 156th St,Burien,USA
2014-05-09 00:00:00,360000.0,2.0,1.0,1420,81892,1.0,3,1956,18730-18798 109 Ln SE,Renton,USA
2014-05-09 00:00:00,330000.0,4.0,2.5,1940,3784,2.0,3,2003,16828 166th Pl SE,Renton,USA
2014-05-09 00:00:00,481450.0,3.0,2.0,1410,4800,1.0,3,1940,7701 16th Ave NW,Seattle,USA
2014-05-09 00:00:00,234950.0,3.0,1.0,1360,9948,1.0,3,1977,21612 SE 290th Ct,Black Diamond,USA
2014-05-09 00:00:00,251000.0,3.0,1.75,1220,7250,1.0,3,1962,445 Meadow Dr SE,North Bend,USA
2014-05-09 00:00:00,782000.0,4.0,2.5,2830,20345,2.0,3,1979,11110 NE 38th Pl,Bellevue,USA
2014-05-09 00:00:00,833000.0,4.0,2.75,3780,10308,2.0,3,1999,26621 SE 22nd Way,Sammamish,USA
2014-05-09 00:00:00,542500.0,4.0,2.5,2330,14289,2.0,4,1978,2084-2104 144th Ave SE,Bellevue,USA
2014-05-09 00:00:00,851000.0,3.0,2.5,3560,107290,2.0,3,1987,21630-21648 NE 67th St,Redmond,USA
2014-05-09 00:00:00,325000.0,4.0,1.5,1470,70800,1.0,3,1976,29606 SE 286 St,Ravensdale,USA
2014-05-09 00:00:00,415000.0,4.0,2.25,3060,48787,2.0,3,1992,31701-31799 SE 291st St,Ravensdale,USA
2014-05-09 00:00:00,252500.0,3.0,1.0,1030,6127,1.0,3,1947,819 NE 125th St,Seattle,USA
2014-05-09 00:00:00,465000.0,4.0,2.5,1930,9653,1.0,4,1968,29612 2nd Ave SW,Federal Way,USA
2014-05-09 00:00:00,336900.0,3.0,1.75,1780,120661,1.0,4,1979,33030 NE 201st St,Duvall,USA
2014-05-09 00:00:00,225000.0,3.0,2.5,2000,9202,2.0,4,1992,21227 SE 278th Way,Maple Valley,USA
2014-05-09 00:00:00,270000.0,3.0,2.0,1690,9583,1.0,4,1969,108-150 Union Ave SE,Renton,USA
2014-05-09 00:00:00,1702500.0,5.0,4.5,5190,23716,2.0,3,1987,8608 N Mercer Way,Mercer Island,USA
2014-05-09 00:00:00,536000.0,3.0,1.75,1300,5413,1.5,3,1925,9610 8th Ave NE,Seattle,USA
2014-05-09 00:00:00,585000.0,4.0,3.25,2400,29252,2.0,4,1982,15610 NE 159th St,Woodinville,USA
2014-05-09 00:00:00,445000.0,2.0,2.0,1150,6634,1.0,3,1940,1721 NE 98th St,Seattle,USA
2014-05-09 00:00:00,320000.0,4.0,2.25,2310,7490,2.0,3,1980,11131 SE 183rd Pl,Renton,USA
2014-05-09 00:00:00,769900.0,4.0,3.5,2730,3047,2.0,3,2006,2653 46th Ave SW,Seattle,USA
2014-05-09 00:00:00,557000.0,4.0,2.5,2840,4500,2.0,3,2012,19226 76th Pl NE,Kenmore,USA
